"","Indicator","dataset","iso3","subset","year","group","question","answer","value","Indicator_Id"
"23","Country Ratings Statuses-FH-Total","FH","BWA","All",2017,"Status","Country Ratings Statuses","Total",1,"2-FH-Total"
"24","Country Ratings Statuses-FH-Total","FH","BRA","All",2017,"Status","Country Ratings Statuses","Total",1,"2-FH-Total"
"25","Country Ratings Statuses-FH-Total","FH","BRN","All",2017,"Status","Country Ratings Statuses","Total",3,"2-FH-Total"
"26","Country Ratings Statuses-FH-Total","FH","BGR","All",2017,"Status","Country Ratings Statuses","Total",1,"2-FH-Total"
"27","Country Ratings Statuses-FH-Total","FH","BFA","All",2017,"Status","Country Ratings Statuses","Total",2,"2-FH-Total"
"28","Country Ratings Statuses-FH-Total","FH","BDI","All",2017,"Status","Country Ratings Statuses","Total",3,"2-FH-Total"
"29","Country Ratings Statuses-FH-Total","FH","KHM","All",2017,"Status","Country Ratings Statuses","Total",3,"2-FH-Total"
"30","Country Ratings Statuses-FH-Total","FH","CMR","All",2017,"Status","Country Ratings Statuses","Total",3,"2-FH-Total"
"31","Country Ratings Statuses-FH-Total","FH","CAN","All",2017,"Status","Country Ratings Statuses","Total",1,"2-FH-Total"
"32","Country Ratings Statuses-FH-Total","FH","CPV","All",2017,"Status","Country Ratings Statuses","Total",1,"2-FH-Total"
"33","Country Ratings Statuses-FH-Total","FH","CAF","All",2017,"Status","Country Ratings Statuses","Total",3,"2-FH-Total"
"34","Country Ratings Statuses-FH-Total","FH","TCD","All",2017,"Status","Country Ratings Statuses","Total",3,"2-FH-Total"
"35","Country Ratings Statuses-FH-Total","FH","CHL","All",2017,"Status","Country Ratings Statuses","Total",1,"2-FH-Total"
"36","Country Ratings Statuses-FH-Total","FH","CHN","All",2017,"Status","Country Ratings Statuses","Total",3,"2-FH-Total"
"37","Country Ratings Statuses-FH-Total","FH","COL","All",2017,"Status","Country Ratings Statuses","Total",2,"2-FH-Total"
"38","Country Ratings Statuses-FH-Total","FH","COM","All",2017,"Status","Country Ratings Statuses","Total",2,"2-FH-Total"
"39","Country Ratings Statuses-FH-Total","FH","CRI","All",2017,"Status","Country Ratings Statuses","Total",1,"2-FH-Total"
"40","Country Ratings Statuses-FH-Total","FH","CIV","All",2017,"Status","Country Ratings Statuses","Total",2,"2-FH-Total"
"41","Country Ratings Statuses-FH-Total","FH","HRV","All",2017,"Status","Country Ratings Statuses","Total",1,"2-FH-Total"
"42","Country Ratings Statuses-FH-Total","FH","CUB","All",2017,"Status","Country Ratings Statuses","Total",3,"2-FH-Total"
"43","Country Ratings Statuses-FH-Total","FH","CYP","All",2017,"Status","Country Ratings Statuses","Total",1,"2-FH-Total"
"44","Country Ratings Statuses-FH-Total","FH","CZE","All",2017,"Status","Country Ratings Statuses","Total",1,"2-FH-Total"
"45","Country Ratings Statuses-FH-Total","FH","DNK","All",2017,"Status","Country Ratings Statuses","Total",1,"2-FH-Total"
"46","Country Ratings Statuses-FH-Total","FH","DJI","All",2017,"Status","Country Ratings Statuses","Total",3,"2-FH-Total"
"47","Country Ratings Statuses-FH-Total","FH","DMA","All",2017,"Status","Country Ratings Statuses","Total",1,"2-FH-Total"
"48","Country Ratings Statuses-FH-Total","FH","DOM","All",2017,"Status","Country Ratings Statuses","Total",2,"2-FH-Total"
"49","Country Ratings Statuses-FH-Total","FH","ECU","All",2017,"Status","Country Ratings Statuses","Total",2,"2-FH-Total"
"50","Country Ratings Statuses-FH-Total","FH","EGY","All",2017,"Status","Country Ratings Statuses","Total",3,"2-FH-Total"
"51","Country Ratings Statuses-FH-Total","FH","SLV","All",2017,"Status","Country Ratings Statuses","Total",1,"2-FH-Total"
"52","Country Ratings Statuses-FH-Total","FH","GNQ","All",2017,"Status","Country Ratings Statuses","Total",3,"2-FH-Total"
"53","Country Ratings Statuses-FH-Total","FH","ERI","All",2017,"Status","Country Ratings Statuses","Total",3,"2-FH-Total"
"54","Country Ratings Statuses-FH-Total","FH","EST","All",2017,"Status","Country Ratings Statuses","Total",1,"2-FH-Total"
"55","Country Ratings Statuses-FH-Total","FH","ETH","All",2017,"Status","Country Ratings Statuses","Total",3,"2-FH-Total"
"56","Country Ratings Statuses-FH-Total","FH","FJI","All",2017,"Status","Country Ratings Statuses","Total",2,"2-FH-Total"
"57","Country Ratings Statuses-FH-Total","FH","FIN","All",2017,"Status","Country Ratings Statuses","Total",1,"2-FH-Total"
"58","Country Ratings Statuses-FH-Total","FH","FRA","All",2017,"Status","Country Ratings Statuses","Total",1,"2-FH-Total"
"59","Country Ratings Statuses-FH-Total","FH","GAB","All",2017,"Status","Country Ratings Statuses","Total",3,"2-FH-Total"
"60","Country Ratings Statuses-FH-Total","FH","GEO","All",2017,"Status","Country Ratings Statuses","Total",2,"2-FH-Total"
"61","Country Ratings Statuses-FH-Total","FH","DEU","All",2017,"Status","Country Ratings Statuses","Total",1,"2-FH-Total"
"62","Country Ratings Statuses-FH-Total","FH","GHA","All",2017,"Status","Country Ratings Statuses","Total",1,"2-FH-Total"
"63","Country Ratings Statuses-FH-Total","FH","GRC","All",2017,"Status","Country Ratings Statuses","Total",1,"2-FH-Total"
"64","Country Ratings Statuses-FH-Total","FH","GRD","All",2017,"Status","Country Ratings Statuses","Total",1,"2-FH-Total"
"65","Country Ratings Statuses-FH-Total","FH","GTM","All",2017,"Status","Country Ratings Statuses","Total",2,"2-FH-Total"
"66","Country Ratings Statuses-FH-Total","FH","GIN","All",2017,"Status","Country Ratings Statuses","Total",2,"2-FH-Total"
"67","Country Ratings Statuses-FH-Total","FH","GNB","All",2017,"Status","Country Ratings Statuses","Total",2,"2-FH-Total"
"68","Country Ratings Statuses-FH-Total","FH","GUY","All",2017,"Status","Country Ratings Statuses","Total",1,"2-FH-Total"
"69","Country Ratings Statuses-FH-Total","FH","HTI","All",2017,"Status","Country Ratings Statuses","Total",2,"2-FH-Total"
"70","Country Ratings Statuses-FH-Total","FH","HND","All",2017,"Status","Country Ratings Statuses","Total",2,"2-FH-Total"
"71","Country Ratings Statuses-FH-Total","FH","HUN","All",2017,"Status","Country Ratings Statuses","Total",1,"2-FH-Total"
"72","Country Ratings Statuses-FH-Total","FH","ISL","All",2017,"Status","Country Ratings Statuses","Total",1,"2-FH-Total"
"73","Country Ratings Statuses-FH-Total","FH","IND","All",2017,"Status","Country Ratings Statuses","Total",1,"2-FH-Total"
"74","Country Ratings Statuses-FH-Total","FH","IDN","All",2017,"Status","Country Ratings Statuses","Total",2,"2-FH-Total"
"75","Country Ratings Statuses-FH-Total","FH","IRN","All",2017,"Status","Country Ratings Statuses","Total",3,"2-FH-Total"
"76","Country Ratings Statuses-FH-Total","FH","IRQ","All",2017,"Status","Country Ratings Statuses","Total",3,"2-FH-Total"
"77","Country Ratings Statuses-FH-Total","FH","IRL","All",2017,"Status","Country Ratings Statuses","Total",1,"2-FH-Total"
"78","Country Ratings Statuses-FH-Total","FH","ISR","All",2017,"Status","Country Ratings Statuses","Total",1,"2-FH-Total"
"79","Country Ratings Statuses-FH-Total","FH","ITA","All",2017,"Status","Country Ratings Statuses","Total",1,"2-FH-Total"
"80","Country Ratings Statuses-FH-Total","FH","JAM","All",2017,"Status","Country Ratings Statuses","Total",1,"2-FH-Total"
"81","Country Ratings Statuses-FH-Total","FH","JPN","All",2017,"Status","Country Ratings Statuses","Total",1,"2-FH-Total"
"82","Country Ratings Statuses-FH-Total","FH","JOR","All",2017,"Status","Country Ratings Statuses","Total",2,"2-FH-Total"
"83","Country Ratings Statuses-FH-Total","FH","KAZ","All",2017,"Status","Country Ratings Statuses","Total",3,"2-FH-Total"
"84","Country Ratings Statuses-FH-Total","FH","KEN","All",2017,"Status","Country Ratings Statuses","Total",2,"2-FH-Total"
"85","Country Ratings Statuses-FH-Total","FH","KIR","All",2017,"Status","Country Ratings Statuses","Total",1,"2-FH-Total"
"86","Country Ratings Statuses-FH-Total","FH","KSV","All",2017,"Status","Country Ratings Statuses","Total",2,"2-FH-Total"
"87","Country Ratings Statuses-FH-Total","FH","KWT","All",2017,"Status","Country Ratings Statuses","Total",2,"2-FH-Total"
"88","Country Ratings Statuses-FH-Total","FH","KGZ","All",2017,"Status","Country Ratings Statuses","Total",2,"2-FH-Total"
"89","Country Ratings Statuses-FH-Total","FH","LAO","All",2017,"Status","Country Ratings Statuses","Total",3,"2-FH-Total"
"90","Country Ratings Statuses-FH-Total","FH","LVA","All",2017,"Status","Country Ratings Statuses","Total",1,"2-FH-Total"
"91","Country Ratings Statuses-FH-Total","FH","LBN","All",2017,"Status","Country Ratings Statuses","Total",2,"2-FH-Total"
"92","Country Ratings Statuses-FH-Total","FH","LSO","All",2017,"Status","Country Ratings Statuses","Total",2,"2-FH-Total"
"93","Country Ratings Statuses-FH-Total","FH","LBR","All",2017,"Status","Country Ratings Statuses","Total",2,"2-FH-Total"
"94","Country Ratings Statuses-FH-Total","FH","LBY","All",2017,"Status","Country Ratings Statuses","Total",3,"2-FH-Total"
"95","Country Ratings Statuses-FH-Total","FH","LIE","All",2017,"Status","Country Ratings Statuses","Total",1,"2-FH-Total"
"96","Country Ratings Statuses-FH-Total","FH","LTU","All",2017,"Status","Country Ratings Statuses","Total",1,"2-FH-Total"
"97","Country Ratings Statuses-FH-Total","FH","LUX","All",2017,"Status","Country Ratings Statuses","Total",1,"2-FH-Total"
"98","Country Ratings Statuses-FH-Total","FH","MKD","All",2017,"Status","Country Ratings Statuses","Total",2,"2-FH-Total"
"99","Country Ratings Statuses-FH-Total","FH","MDG","All",2017,"Status","Country Ratings Statuses","Total",2,"2-FH-Total"
"100","Country Ratings Statuses-FH-Total","FH","MWI","All",2017,"Status","Country Ratings Statuses","Total",2,"2-FH-Total"
"101","Country Ratings Statuses-FH-Total","FH","MYS","All",2017,"Status","Country Ratings Statuses","Total",2,"2-FH-Total"
"102","Country Ratings Statuses-FH-Total","FH","MDV","All",2017,"Status","Country Ratings Statuses","Total",2,"2-FH-Total"
"103","Country Ratings Statuses-FH-Total","FH","MLI","All",2017,"Status","Country Ratings Statuses","Total",2,"2-FH-Total"
"104","Country Ratings Statuses-FH-Total","FH","MLT","All",2017,"Status","Country Ratings Statuses","Total",1,"2-FH-Total"
"105","Country Ratings Statuses-FH-Total","FH","MHL","All",2017,"Status","Country Ratings Statuses","Total",1,"2-FH-Total"
"106","Country Ratings Statuses-FH-Total","FH","MRT","All",2017,"Status","Country Ratings Statuses","Total",3,"2-FH-Total"
"107","Country Ratings Statuses-FH-Total","FH","MUS","All",2017,"Status","Country Ratings Statuses","Total",1,"2-FH-Total"
"108","Country Ratings Statuses-FH-Total","FH","MEX","All",2017,"Status","Country Ratings Statuses","Total",2,"2-FH-Total"
"109","Country Ratings Statuses-FH-Total","FH","FSM","All",2017,"Status","Country Ratings Statuses","Total",1,"2-FH-Total"
"110","Country Ratings Statuses-FH-Total","FH","MDA","All",2017,"Status","Country Ratings Statuses","Total",2,"2-FH-Total"
"111","Country Ratings Statuses-FH-Total","FH","MCO","All",2017,"Status","Country Ratings Statuses","Total",1,"2-FH-Total"
"112","Country Ratings Statuses-FH-Total","FH","MNG","All",2017,"Status","Country Ratings Statuses","Total",1,"2-FH-Total"
"113","Country Ratings Statuses-FH-Total","FH","MNE","All",2017,"Status","Country Ratings Statuses","Total",2,"2-FH-Total"
"114","Country Ratings Statuses-FH-Total","FH","MAR","All",2017,"Status","Country Ratings Statuses","Total",2,"2-FH-Total"
"115","Country Ratings Statuses-FH-Total","FH","MOZ","All",2017,"Status","Country Ratings Statuses","Total",2,"2-FH-Total"
"116","Country Ratings Statuses-FH-Total","FH","MMR","All",2017,"Status","Country Ratings Statuses","Total",2,"2-FH-Total"
"117","Country Ratings Statuses-FH-Total","FH","NAM","All",2017,"Status","Country Ratings Statuses","Total",1,"2-FH-Total"
"118","Country Ratings Statuses-FH-Total","FH","NRU","All",2017,"Status","Country Ratings Statuses","Total",1,"2-FH-Total"
"119","Country Ratings Statuses-FH-Total","FH","NPL","All",2017,"Status","Country Ratings Statuses","Total",2,"2-FH-Total"
"120","Country Ratings Statuses-FH-Total","FH","NLD","All",2017,"Status","Country Ratings Statuses","Total",1,"2-FH-Total"
"121","Country Ratings Statuses-FH-Total","FH","NZL","All",2017,"Status","Country Ratings Statuses","Total",1,"2-FH-Total"
"122","Country Ratings Statuses-FH-Total","FH","NIC","All",2017,"Status","Country Ratings Statuses","Total",2,"2-FH-Total"
"123","Country Ratings Statuses-FH-Total","FH","NER","All",2017,"Status","Country Ratings Statuses","Total",2,"2-FH-Total"
"124","Country Ratings Statuses-FH-Total","FH","NGA","All",2017,"Status","Country Ratings Statuses","Total",2,"2-FH-Total"
"125","Country Ratings Statuses-FH-Total","FH","PRK","All",2017,"Status","Country Ratings Statuses","Total",3,"2-FH-Total"
"126","Country Ratings Statuses-FH-Total","FH","NOR","All",2017,"Status","Country Ratings Statuses","Total",1,"2-FH-Total"
"127","Country Ratings Statuses-FH-Total","FH","OMN","All",2017,"Status","Country Ratings Statuses","Total",3,"2-FH-Total"
"128","Country Ratings Statuses-FH-Total","FH","PAK","All",2017,"Status","Country Ratings Statuses","Total",2,"2-FH-Total"
"129","Country Ratings Statuses-FH-Total","FH","PLW","All",2017,"Status","Country Ratings Statuses","Total",1,"2-FH-Total"
"130","Country Ratings Statuses-FH-Total","FH","PAN","All",2017,"Status","Country Ratings Statuses","Total",1,"2-FH-Total"
"131","Country Ratings Statuses-FH-Total","FH","PNG","All",2017,"Status","Country Ratings Statuses","Total",2,"2-FH-Total"
"132","Country Ratings Statuses-FH-Total","FH","PRY","All",2017,"Status","Country Ratings Statuses","Total",2,"2-FH-Total"
"133","Country Ratings Statuses-FH-Total","FH","PER","All",2017,"Status","Country Ratings Statuses","Total",1,"2-FH-Total"
"134","Country Ratings Statuses-FH-Total","FH","PHL","All",2017,"Status","Country Ratings Statuses","Total",2,"2-FH-Total"
"135","Country Ratings Statuses-FH-Total","FH","POL","All",2017,"Status","Country Ratings Statuses","Total",1,"2-FH-Total"
"136","Country Ratings Statuses-FH-Total","FH","PRT","All",2017,"Status","Country Ratings Statuses","Total",1,"2-FH-Total"
"137","Country Ratings Statuses-FH-Total","FH","QAT","All",2017,"Status","Country Ratings Statuses","Total",3,"2-FH-Total"
"138","Country Ratings Statuses-FH-Total","FH","ROM","All",2017,"Status","Country Ratings Statuses","Total",1,"2-FH-Total"
"139","Country Ratings Statuses-FH-Total","FH","RUS","All",2017,"Status","Country Ratings Statuses","Total",3,"2-FH-Total"
"140","Country Ratings Statuses-FH-Total","FH","RWA","All",2017,"Status","Country Ratings Statuses","Total",3,"2-FH-Total"
"141","Country Ratings Statuses-FH-Total","FH","WSM","All",2017,"Status","Country Ratings Statuses","Total",1,"2-FH-Total"
"142","Country Ratings Statuses-FH-Total","FH","SMR","All",2017,"Status","Country Ratings Statuses","Total",1,"2-FH-Total"
"143","Country Ratings Statuses-FH-Total","FH","STP","All",2017,"Status","Country Ratings Statuses","Total",1,"2-FH-Total"
"144","Country Ratings Statuses-FH-Total","FH","SAU","All",2017,"Status","Country Ratings Statuses","Total",3,"2-FH-Total"
"145","Country Ratings Statuses-FH-Total","FH","SEN","All",2017,"Status","Country Ratings Statuses","Total",1,"2-FH-Total"
"146","Country Ratings Statuses-FH-Total","FH","SRB","All",2017,"Status","Country Ratings Statuses","Total",1,"2-FH-Total"
"147","Country Ratings Statuses-FH-Total","FH","SYC","All",2017,"Status","Country Ratings Statuses","Total",2,"2-FH-Total"
"148","Country Ratings Statuses-FH-Total","FH","SLE","All",2017,"Status","Country Ratings Statuses","Total",2,"2-FH-Total"
"149","Country Ratings Statuses-FH-Total","FH","SGP","All",2017,"Status","Country Ratings Statuses","Total",2,"2-FH-Total"
"150","Country Ratings Statuses-FH-Total","FH","SVK","All",2017,"Status","Country Ratings Statuses","Total",1,"2-FH-Total"
"151","Country Ratings Statuses-FH-Total","FH","SVN","All",2017,"Status","Country Ratings Statuses","Total",1,"2-FH-Total"
"152","Country Ratings Statuses-FH-Total","FH","SLB","All",2017,"Status","Country Ratings Statuses","Total",1,"2-FH-Total"
"153","Country Ratings Statuses-FH-Total","FH","SOM","All",2017,"Status","Country Ratings Statuses","Total",3,"2-FH-Total"
"154","Country Ratings Statuses-FH-Total","FH","ZAF","All",2017,"Status","Country Ratings Statuses","Total",1,"2-FH-Total"
"155","Country Ratings Statuses-FH-Total","FH","KOR","All",2017,"Status","Country Ratings Statuses","Total",1,"2-FH-Total"
"156","Country Ratings Statuses-FH-Total","FH","SSD","All",2017,"Status","Country Ratings Statuses","Total",3,"2-FH-Total"
"157","Country Ratings Statuses-FH-Total","FH","ESP","All",2017,"Status","Country Ratings Statuses","Total",1,"2-FH-Total"
"158","Country Ratings Statuses-FH-Total","FH","LKA","All",2017,"Status","Country Ratings Statuses","Total",2,"2-FH-Total"
"159","Country Ratings Statuses-FH-Total","FH","KNA","All",2017,"Status","Country Ratings Statuses","Total",1,"2-FH-Total"
"160","Country Ratings Statuses-FH-Total","FH","LCA","All",2017,"Status","Country Ratings Statuses","Total",1,"2-FH-Total"
"161","Country Ratings Statuses-FH-Total","FH","VCT","All",2017,"Status","Country Ratings Statuses","Total",1,"2-FH-Total"
"162","Country Ratings Statuses-FH-Total","FH","SDN","All",2017,"Status","Country Ratings Statuses","Total",3,"2-FH-Total"
"163","Country Ratings Statuses-FH-Total","FH","SUR","All",2017,"Status","Country Ratings Statuses","Total",1,"2-FH-Total"
"164","Country Ratings Statuses-FH-Total","FH","SWZ","All",2017,"Status","Country Ratings Statuses","Total",3,"2-FH-Total"
"165","Country Ratings Statuses-FH-Total","FH","SWE","All",2017,"Status","Country Ratings Statuses","Total",1,"2-FH-Total"
"166","Country Ratings Statuses-FH-Total","FH","CHE","All",2017,"Status","Country Ratings Statuses","Total",1,"2-FH-Total"
"167","Country Ratings Statuses-FH-Total","FH","SYR","All",2017,"Status","Country Ratings Statuses","Total",3,"2-FH-Total"
"168","Country Ratings Statuses-FH-Total","FH","TWN","All",2017,"Status","Country Ratings Statuses","Total",1,"2-FH-Total"
"169","Country Ratings Statuses-FH-Total","FH","TJK","All",2017,"Status","Country Ratings Statuses","Total",3,"2-FH-Total"
"170","Country Ratings Statuses-FH-Total","FH","TZA","All",2017,"Status","Country Ratings Statuses","Total",2,"2-FH-Total"
"171","Country Ratings Statuses-FH-Total","FH","THA","All",2017,"Status","Country Ratings Statuses","Total",3,"2-FH-Total"
"172","Country Ratings Statuses-FH-Total","FH","TMP","All",2017,"Status","Country Ratings Statuses","Total",1,"2-FH-Total"
"173","Country Ratings Statuses-FH-Total","FH","TGO","All",2017,"Status","Country Ratings Statuses","Total",2,"2-FH-Total"
"174","Country Ratings Statuses-FH-Total","FH","TON","All",2017,"Status","Country Ratings Statuses","Total",1,"2-FH-Total"
"175","Country Ratings Statuses-FH-Total","FH","TTO","All",2017,"Status","Country Ratings Statuses","Total",1,"2-FH-Total"
"176","Country Ratings Statuses-FH-Total","FH","TUN","All",2017,"Status","Country Ratings Statuses","Total",1,"2-FH-Total"
"177","Country Ratings Statuses-FH-Total","FH","TUR","All",2017,"Status","Country Ratings Statuses","Total",3,"2-FH-Total"
"178","Country Ratings Statuses-FH-Total","FH","TKM","All",2017,"Status","Country Ratings Statuses","Total",3,"2-FH-Total"
"179","Country Ratings Statuses-FH-Total","FH","TUV","All",2017,"Status","Country Ratings Statuses","Total",1,"2-FH-Total"
"180","Country Ratings Statuses-FH-Total","FH","UGA","All",2017,"Status","Country Ratings Statuses","Total",2,"2-FH-Total"
"181","Country Ratings Statuses-FH-Total","FH","UKR","All",2017,"Status","Country Ratings Statuses","Total",2,"2-FH-Total"
"182","Country Ratings Statuses-FH-Total","FH","ARE","All",2017,"Status","Country Ratings Statuses","Total",3,"2-FH-Total"
"183","Country Ratings Statuses-FH-Total","FH","GBR","All",2017,"Status","Country Ratings Statuses","Total",1,"2-FH-Total"
"184","Country Ratings Statuses-FH-Total","FH","USA","All",2017,"Status","Country Ratings Statuses","Total",1,"2-FH-Total"
"185","Country Ratings Statuses-FH-Total","FH","URY","All",2017,"Status","Country Ratings Statuses","Total",1,"2-FH-Total"
"186","Country Ratings Statuses-FH-Total","FH","UZB","All",2017,"Status","Country Ratings Statuses","Total",3,"2-FH-Total"
"187","Country Ratings Statuses-FH-Total","FH","VUT","All",2017,"Status","Country Ratings Statuses","Total",1,"2-FH-Total"
"188","Country Ratings Statuses-FH-Total","FH","VEN","All",2017,"Status","Country Ratings Statuses","Total",3,"2-FH-Total"
"189","Country Ratings Statuses-FH-Total","FH","VNM","All",2017,"Status","Country Ratings Statuses","Total",3,"2-FH-Total"
"190","Country Ratings Statuses-FH-Total","FH","YEM","All",2017,"Status","Country Ratings Statuses","Total",3,"2-FH-Total"
"191","Country Ratings Statuses-FH-Total","FH","ZMB","All",2017,"Status","Country Ratings Statuses","Total",2,"2-FH-Total"
"192","Country Ratings Statuses-FH-Total","FH","ZWE","All",2017,"Status","Country Ratings Statuses","Total",3,"2-FH-Total"
"193","Country Ratings Statuses-FH-Total","FH","AFG","All",2017,"CL","Country Ratings Statuses","Total",6,"2-FH-Total"
"194","Country Ratings Statuses-FH-Total","FH","ALB","All",2017,"CL","Country Ratings Statuses","Total",3,"2-FH-Total"
"195","Country Ratings Statuses-FH-Total","FH","DZA","All",2017,"CL","Country Ratings Statuses","Total",5,"2-FH-Total"
"196","Country Ratings Statuses-FH-Total","FH","ADO","All",2017,"CL","Country Ratings Statuses","Total",1,"2-FH-Total"
"197","Country Ratings Statuses-FH-Total","FH","AGO","All",2017,"CL","Country Ratings Statuses","Total",6,"2-FH-Total"
"198","Country Ratings Statuses-FH-Total","FH","ATG","All",2017,"CL","Country Ratings Statuses","Total",2,"2-FH-Total"
"199","Country Ratings Statuses-FH-Total","FH","ARG","All",2017,"CL","Country Ratings Statuses","Total",2,"2-FH-Total"
"200","Country Ratings Statuses-FH-Total","FH","ARM","All",2017,"CL","Country Ratings Statuses","Total",4,"2-FH-Total"
"201","Country Ratings Statuses-FH-Total","FH","AUS","All",2017,"CL","Country Ratings Statuses","Total",1,"2-FH-Total"
"202","Country Ratings Statuses-FH-Total","FH","AUT","All",2017,"CL","Country Ratings Statuses","Total",1,"2-FH-Total"
"203","Country Ratings Statuses-FH-Total","FH","AZE","All",2017,"CL","Country Ratings Statuses","Total",6,"2-FH-Total"
"204","Country Ratings Statuses-FH-Total","FH","BHS","All",2017,"CL","Country Ratings Statuses","Total",1,"2-FH-Total"
"205","Country Ratings Statuses-FH-Total","FH","BHR","All",2017,"CL","Country Ratings Statuses","Total",6,"2-FH-Total"
"206","Country Ratings Statuses-FH-Total","FH","BGD","All",2017,"CL","Country Ratings Statuses","Total",4,"2-FH-Total"
"207","Country Ratings Statuses-FH-Total","FH","BRB","All",2017,"CL","Country Ratings Statuses","Total",1,"2-FH-Total"
"208","Country Ratings Statuses-FH-Total","FH","BLR","All",2017,"CL","Country Ratings Statuses","Total",6,"2-FH-Total"
"209","Country Ratings Statuses-FH-Total","FH","BEL","All",2017,"CL","Country Ratings Statuses","Total",1,"2-FH-Total"
"210","Country Ratings Statuses-FH-Total","FH","BLZ","All",2017,"CL","Country Ratings Statuses","Total",2,"2-FH-Total"
"211","Country Ratings Statuses-FH-Total","FH","BEN","All",2017,"CL","Country Ratings Statuses","Total",2,"2-FH-Total"
"212","Country Ratings Statuses-FH-Total","FH","BTN","All",2017,"CL","Country Ratings Statuses","Total",4,"2-FH-Total"
"213","Country Ratings Statuses-FH-Total","FH","BOL","All",2017,"CL","Country Ratings Statuses","Total",3,"2-FH-Total"
"214","Country Ratings Statuses-FH-Total","FH","BIH","All",2017,"CL","Country Ratings Statuses","Total",4,"2-FH-Total"
"215","Country Ratings Statuses-FH-Total","FH","BWA","All",2017,"CL","Country Ratings Statuses","Total",2,"2-FH-Total"
"216","Country Ratings Statuses-FH-Total","FH","BRA","All",2017,"CL","Country Ratings Statuses","Total",2,"2-FH-Total"
"217","Country Ratings Statuses-FH-Total","FH","BRN","All",2017,"CL","Country Ratings Statuses","Total",5,"2-FH-Total"
"218","Country Ratings Statuses-FH-Total","FH","BGR","All",2017,"CL","Country Ratings Statuses","Total",2,"2-FH-Total"
"219","Country Ratings Statuses-FH-Total","FH","BFA","All",2017,"CL","Country Ratings Statuses","Total",3,"2-FH-Total"
"220","Country Ratings Statuses-FH-Total","FH","BDI","All",2017,"CL","Country Ratings Statuses","Total",6,"2-FH-Total"
"221","Country Ratings Statuses-FH-Total","FH","KHM","All",2017,"CL","Country Ratings Statuses","Total",5,"2-FH-Total"
"222","Country Ratings Statuses-FH-Total","FH","CMR","All",2017,"CL","Country Ratings Statuses","Total",6,"2-FH-Total"
"223","Country Ratings Statuses-FH-Total","FH","CAN","All",2017,"CL","Country Ratings Statuses","Total",1,"2-FH-Total"
"224","Country Ratings Statuses-FH-Total","FH","CPV","All",2017,"CL","Country Ratings Statuses","Total",1,"2-FH-Total"
"225","Country Ratings Statuses-FH-Total","FH","CAF","All",2017,"CL","Country Ratings Statuses","Total",7,"2-FH-Total"
"226","Country Ratings Statuses-FH-Total","FH","TCD","All",2017,"CL","Country Ratings Statuses","Total",6,"2-FH-Total"
"227","Country Ratings Statuses-FH-Total","FH","CHL","All",2017,"CL","Country Ratings Statuses","Total",1,"2-FH-Total"
"228","Country Ratings Statuses-FH-Total","FH","CHN","All",2017,"CL","Country Ratings Statuses","Total",6,"2-FH-Total"
"229","Country Ratings Statuses-FH-Total","FH","COL","All",2017,"CL","Country Ratings Statuses","Total",3,"2-FH-Total"
"230","Country Ratings Statuses-FH-Total","FH","COM","All",2017,"CL","Country Ratings Statuses","Total",4,"2-FH-Total"
"231","Country Ratings Statuses-FH-Total","FH","CRI","All",2017,"CL","Country Ratings Statuses","Total",1,"2-FH-Total"
"232","Country Ratings Statuses-FH-Total","FH","CIV","All",2017,"CL","Country Ratings Statuses","Total",4,"2-FH-Total"
"233","Country Ratings Statuses-FH-Total","FH","HRV","All",2017,"CL","Country Ratings Statuses","Total",2,"2-FH-Total"
"234","Country Ratings Statuses-FH-Total","FH","CUB","All",2017,"CL","Country Ratings Statuses","Total",6,"2-FH-Total"
"235","Country Ratings Statuses-FH-Total","FH","CYP","All",2017,"CL","Country Ratings Statuses","Total",1,"2-FH-Total"
"236","Country Ratings Statuses-FH-Total","FH","CZE","All",2017,"CL","Country Ratings Statuses","Total",1,"2-FH-Total"
"237","Country Ratings Statuses-FH-Total","FH","DNK","All",2017,"CL","Country Ratings Statuses","Total",1,"2-FH-Total"
"238","Country Ratings Statuses-FH-Total","FH","DJI","All",2017,"CL","Country Ratings Statuses","Total",5,"2-FH-Total"
"239","Country Ratings Statuses-FH-Total","FH","DMA","All",2017,"CL","Country Ratings Statuses","Total",1,"2-FH-Total"
"240","Country Ratings Statuses-FH-Total","FH","DOM","All",2017,"CL","Country Ratings Statuses","Total",3,"2-FH-Total"
"241","Country Ratings Statuses-FH-Total","FH","ECU","All",2017,"CL","Country Ratings Statuses","Total",3,"2-FH-Total"
"242","Country Ratings Statuses-FH-Total","FH","EGY","All",2017,"CL","Country Ratings Statuses","Total",6,"2-FH-Total"
"243","Country Ratings Statuses-FH-Total","FH","SLV","All",2017,"CL","Country Ratings Statuses","Total",3,"2-FH-Total"
"244","Country Ratings Statuses-FH-Total","FH","GNQ","All",2017,"CL","Country Ratings Statuses","Total",7,"2-FH-Total"
"245","Country Ratings Statuses-FH-Total","FH","ERI","All",2017,"CL","Country Ratings Statuses","Total",7,"2-FH-Total"
"246","Country Ratings Statuses-FH-Total","FH","EST","All",2017,"CL","Country Ratings Statuses","Total",1,"2-FH-Total"
"247","Country Ratings Statuses-FH-Total","FH","ETH","All",2017,"CL","Country Ratings Statuses","Total",6,"2-FH-Total"
